"|","|__writer_name","|__pub_date","|__snippet","|__word_count","|__score","|__source","|__section_name","|__type_of_material","|__document_type","|__main_headline","|__print_headline"
"https://www.nytimes.com/1987/12/31/business/judge-clears-2-bond-raters.html","null","1987-12-31","","207","null","The New York Times","Business Day","News","article","Judge Clears 2 Bond Raters","Judge Clears 2 Bond Raters"
"https://www.nytimes.com/1987/10/03/business/company-news-bid-sweetened-for-bow-valley.html","null","1987-10-03","","245","null","The New York Times","Business Day","News","article","Bid Sweetened For Bow Valley","COMPANY NEWS; Bid Sweetened For Bow Valley"
"https://www.nytimes.com/1987/06/03/business/market-place-biotechnology-expectations.html","Vartanig Vartan","1987-06-03","","883","null","The New York Times","Business Day","News","article","Biotechnology Expectations","MARKET PLACE; Biotechnology Expectations"
"https://www.nytimes.com/1987/10/27/business/older-homes-sales-up-1.2.html","null","1987-10-27","","167","null","The New York Times","Business Day","News","article","Older Homes' Sales Up 1.2%","Older Homes' Sales Up 1.2%"
"https://www.nytimes.com/1987/01/03/business/key-rates-130887.html","null","1987-01-03","","196","null","The New York Times","Business Day","Statistics","article","KEY RATES","KEY RATES"
"https://www.nytimes.com/1987/11/06/business/strategies-of-small-traders.html","Michael Freitag","1987-11-06","","890","null","The New York Times","Business Day","News","article","Strategies Of Small Traders","Strategies Of Small Traders"
"https://www.nytimes.com/1987/12/22/world/both-sides-report-heavy-fighting-in-rebel-offensive-in-nicaragua.html","James Lemoyne","1987-12-22","","1047","null","The New York Times","World","News","article","Both Sides Report Heavy Fighting In Rebel Offensive in Nicaragua","Both Sides Report Heavy Fighting In Rebel Offensive in Nicaragua"
"https://www.nytimes.com/1987/05/21/business/first-boston-official-is-back.html","null","1987-05-21","","151","null","The New York Times","Business Day","News","article","First Boston Official Is Back","First Boston Official Is Back"
"https://www.nytimes.com/1987/10/28/business/finance-new-issues-indiana-agency-s-tax-free-bonds.html","null","1987-10-28","","138","null","The New York Times","Business Day","News","article","Indiana Agency's Tax-Free Bonds","FINANCE/NEW ISSUES; Indiana Agency's Tax-Free Bonds"
"https://www.nytimes.com/1987/03/20/world/at-the-finish-ambassadors-with-4-legs.html","Francis Clines","1987-03-20","","937","null","The New York Times","World","News","article","At the Finish, Ambassadors With 4 Legs","At the Finish, Ambassadors With 4 Legs"
