"|","|__writer_name","|__pub_date","|__snippet","|__word_count","|__score","|__source","|__section_name","|__type_of_material","|__document_type","|__main_headline","|__print_headline"
"https://www.nytimes.com/1990/02/12/business/oregon-metallurgical-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-12","","186","null","The New York Times","Business Day","Statistics","article","Oregon Metallurgical reports earnings for Qtr to Dec 31","Oregon Metallurgical reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/13/business/personal-diagnostics-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-13","","83","null","The New York Times","Business Day","Statistics","article","Personal Diagnostics reports earnings for Qtr to Dec 31","Personal Diagnostics reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/22/business/slater-industries-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-22","","165","null","The New York Times","Business Day","Statistics","article","Slater Industries reports earnings for Qtr to Dec 31","Slater Industries reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/23/business/penril-reports-earnings-for-qtr-to-jan-31.html","null","1990-02-23","","163","null","The New York Times","Business Day","Statistics","article","Penril reports earnings for Qtr to Jan 31","Penril reports earnings for Qtr to Jan 31"
"https://www.nytimes.com/1990/02/24/business/rohr-industries-reports-earnings-for-qtr-to-jan-28.html","null","1990-02-24","","114","null","The New York Times","Business Day","Statistics","article","Rohr Industries reports earnings for Qtr to Jan 28","Rohr Industries reports earnings for Qtr to Jan 28"
"https://www.nytimes.com/1990/02/27/business/little-prince-productions-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-27","","85","null","The New York Times","Business Day","Statistics","article","Little Prince Productions reports earnings for Qtr to Dec 31","Little Prince Productions reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/01/27/business/united-investors-mgmt-reports-earnings-for-qtr-to-dec-31.html","null","1990-01-27","","173","null","The New York Times","Business Day","Statistics","article","United Investors Mgmt reports earnings for Qtr to Dec 31","United Investors Mgmt reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/03/business/southwest-water-reports-earnings-for-qtr-to-dec-310.html","null","1990-02-03","","150","null","The New York Times","Business Day","Statistics","article","Southwest Water reports earnings for Qtr to Dec 310","Southwest Water reports earnings for Qtr to Dec 310"
"https://www.nytimes.com/1990/02/14/business/ilc-technology-inc-reports-earnings-for-qtr-to-dec-30.html","null","1990-02-14","","119","null","The New York Times","Business Day","Statistics","article","ILC Technology Inc. reports earnings for Qtr to Dec 30","ILC Technology Inc. reports earnings for Qtr to Dec 30"
"https://www.nytimes.com/1990/02/16/business/nichols-institute-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-16","","176","null","The New York Times","Business Day","Statistics","article","Nichols Institute reports earnings for Qtr to Dec 31","Nichols Institute reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/07/business/new-retail-concepts-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-07","","225","null","The New York Times","Business Day","Statistics","article","New Retail Concepts reports earnings for Qtr to Dec 31","New Retail Concepts reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/23/business/torstar-corp-reports-earnings-for-year-to-dec-31.html","null","1990-02-23","","160","null","The New York Times","Business Day","Statistics","article","Torstar Corp.  reports earnings for Year to Dec 31","Torstar Corp.  reports earnings for Year to Dec 31"
"https://www.nytimes.com/1990/01/20/business/l-n-housing-corp-reports-earnings-for-qtr-to-dec-31.html","null","1990-01-20","","136","null","The New York Times","Business Day","Statistics","article","L&N Housing Corp. reports earnings for Qtr to Dec 31","L&N Housing Corp. reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/01/27/business/cal-rep-bancorp-reports-earnings-for-year-to-dec-31.html","null","1990-01-27","","59","null","The New York Times","Business Day","Statistics","article","Cal Rep Bancorp reports earnings for Year to Dec 31","Cal Rep Bancorp reports earnings for Year to Dec 31"
"https://www.nytimes.com/1990/02/13/business/wedco-technology-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-13","","141","null","The New York Times","Business Day","Statistics","article","Wedco Technology reports earnings for Qtr to Dec 31","Wedco Technology reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/27/business/safety-railway-service-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-27","","113","null","The New York Times","Business Day","Statistics","article","Safety Railway Service reports earnings for Qtr to Dec 31","Safety Railway Service reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/01/20/business/anthem-electronics-inc-reports-earnings-for-qtr-to-dec-31.html","null","1990-01-20","","158","null","The New York Times","Business Day","Statistics","article","Anthem Electronics Inc. reports earnings for Qtr to Dec 31","Anthem Electronics Inc. reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/01/25/business/lpl-technologies-inc-reports-earnings-for-qtr-to-dec-31.html","null","1990-01-25","","185","null","The New York Times","Business Day","Statistics","article","LPL Technologies Inc. reports earnings for Qtr to Dec 31","LPL Technologies Inc. reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/10/business/iowa-illinois-gas-elec-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-10","","119","null","The New York Times","Business Day","Statistics","article","Iowa-Illinois Gas & Elec.  reports earnings for Qtr to Dec 31","Iowa-Illinois Gas & Elec.  reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/27/business/chauvco-resources-reports-earnings-for-year-to-dec-31.html","null","1990-02-27","","77","null","The New York Times","Business Day","Statistics","article","Chauvco Resources reports earnings for Year to Dec 31","Chauvco Resources reports earnings for Year to Dec 31"
"https://www.nytimes.com/1990/02/28/business/northeast-utilities-reports-earnings-for-12mo-jan-31.html","null","1990-02-28","","124","null","The New York Times","Business Day","Statistics","article","Northeast Utilities reports earnings for 12mo Jan 31","Northeast Utilities reports earnings for 12mo Jan 31"
"https://www.nytimes.com/1990/02/10/business/chaus-bernard-inc-n-reports-earnings-for-qtr-to-dec-30.html","null","1990-02-10","","115","null","The New York Times","Business Day","Statistics","article","Chaus (Bernard) Inc.(N) reports earnings for Qtr to Dec 30","Chaus (Bernard) Inc.(N) reports earnings for Qtr to Dec 30"
"https://www.nytimes.com/1990/02/28/business/diasonics-inc-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-28","","191","null","The New York Times","Business Day","Statistics","article","Diasonics Inc. reports earnings for Qtr to Dec 31","Diasonics Inc. reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/01/27/business/m-a-r-c-inc-reports-earnings-for-qtr-to-dec-31.html","null","1990-01-27","","141","null","The New York Times","Business Day","Statistics","article","M-A-R-C Inc. reports earnings for Qtr to Dec 31","M-A-R-C Inc. reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/01/31/business/storage-technology-reports-earnings-for-qtr-to-dec-29.html","null","1990-01-31","","123","null","The New York Times","Business Day","Statistics","article","Storage Technology reports earnings for Qtr to Dec 29","Storage Technology reports earnings for Qtr to Dec 29"
"https://www.nytimes.com/1990/02/03/business/eaton-corp-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-03","","297","null","The New York Times","Business Day","Statistics","article","Eaton Corp. reports earnings for Qtr to Dec 31","Eaton Corp. reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/07/business/ferrofluidics-corp-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-07","","127","null","The New York Times","Business Day","Statistics","article","Ferrofluidics Corp. reports earnings for Qtr to Dec 31","Ferrofluidics Corp. reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/09/business/marsh-supermarkets-inc-reports-earnings-for-qtr-to-jan-6.html","null","1990-02-09","","119","null","The New York Times","Business Day","Statistics","article","Marsh Supermarkets Inc. reports earnings for Qtr to Jan 6","Marsh Supermarkets Inc. reports earnings for Qtr to Jan 6"
"https://www.nytimes.com/1990/02/16/business/fischbach-corp-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-16","","122","null","The New York Times","Business Day","Statistics","article","Fischbach Corp. reports earnings for Qtr to Dec 31","Fischbach Corp. reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/22/business/harleysville-group-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-22","","113","null","The New York Times","Business Day","Statistics","article","Harleysville Group reports earnings for Qtr to Dec 31","Harleysville Group reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/27/business/datapoint-corp-reports-earnings-for-qtr-to-jan-27.html","null","1990-02-27","","219","null","The New York Times","Business Day","Statistics","article","Datapoint Corp. reports earnings for Qtr to Jan 27","Datapoint Corp. reports earnings for Qtr to Jan 27"
"https://www.nytimes.com/1990/01/31/business/valero-natural-gas-partners-lp-reports-earnings-for-qtr-to-dec-31.html","null","1990-01-31","","121","null","The New York Times","Business Day","Statistics","article","Valero Natural Gas Partners L.P.  reports earnings for Qtr to Dec 31","Valero Natural Gas Partners L.P.  reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/07/business/indiana-energy-inc-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-07","","115","null","The New York Times","Business Day","Statistics","article","Indiana Energy Inc. reports earnings for Qtr to Dec 31","Indiana Energy Inc. reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/13/business/grainger-ww-inc-n-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-13","","113","null","The New York Times","Business Day","Statistics","article","Grainger (W.W.) Inc.(N) reports earnings for Qtr to Dec 31","Grainger (W.W.) Inc.(N) reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/16/business/grubb-ellis-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-16","","144","null","The New York Times","Business Day","Statistics","article","Grubb & Ellis reports earnings for Qtr to Dec 31","Grubb & Ellis reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/17/business/infotechnology-inc-reports-earnings-for-as-of-dec-31.html","null","1990-02-17","","95","null","The New York Times","Business Day","Statistics","article","Infotechnology Inc. reports earnings for As of Dec 31","Infotechnology Inc. reports earnings for As of Dec 31"
"https://www.nytimes.com/1990/02/22/business/james-river-corp-reports-earnings-for-qtr-to-jan-28.html","null","1990-02-22","","115","null","The New York Times","Business Day","Statistics","article","James River Corp. reports earnings for Qtr to Jan 28","James River Corp. reports earnings for Qtr to Jan 28"
"https://www.nytimes.com/1990/01/27/business/oshkosh-truck-reports-earnings-for-qtr-to-dec-31.html","null","1990-01-27","","71","null","The New York Times","Business Day","Statistics","article","Oshkosh Truck reports earnings for Qtr to Dec 31","Oshkosh Truck reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/06/business/southern-co-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-06","","141","null","The New York Times","Business Day","Statistics","article","Southern Co. reports earnings for Qtr to Dec 31","Southern Co. reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/07/business/kansas-city-power-light-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-07","","119","null","The New York Times","Business Day","Statistics","article","Kansas City Power & Light reports earnings for Qtr to Dec 31","Kansas City Power & Light reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/08/business/dorchester-hugoton-ltd-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-08","","117","null","The New York Times","Business Day","Statistics","article","Dorchester Hugoton Ltd.  reports earnings for Qtr to Dec 31","Dorchester Hugoton Ltd.  reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/13/business/jefferson-pilot-corp-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-13","","174","null","The New York Times","Business Day","Statistics","article","Jefferson-Pilot Corp. reports earnings for Qtr to Dec 31","Jefferson-Pilot Corp. reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/15/business/southwestern-energy-co-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-15","","143","null","The New York Times","Business Day","Statistics","article","Southwestern Energy Co. reports earnings for Qtr to Dec 31","Southwestern Energy Co. reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/19/business/warrantech-corp-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-19","","111","null","The New York Times","Business Day","Statistics","article","Warrantech Corp.  reports earnings for Qtr to Dec 31","Warrantech Corp.  reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/23/business/howtek-inc-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-23","","101","null","The New York Times","Business Day","Statistics","article","Howtek Inc. reports earnings for Qtr to Dec 31","Howtek Inc. reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/07/business/louisiana-general-services-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-07","","111","null","The New York Times","Business Day","Statistics","article","Louisiana General Services reports earnings for Qtr to Dec 31","Louisiana General Services reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/15/business/wolohan-lumber-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-15","","118","null","The New York Times","Business Day","Statistics","article","Wolohan Lumber reports earnings for Qtr to Dec 31","Wolohan Lumber reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/24/business/nordson-corp-reports-earnings-for-qtr-to-jan-28.html","null","1990-02-24","","71","null","The New York Times","Business Day","Statistics","article","Nordson Corp. reports earnings for Qtr to Jan 28","Nordson Corp. reports earnings for Qtr to Jan 28"
"https://www.nytimes.com/1990/02/03/business/peoples-energy-corp-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-03","","231","null","The New York Times","Business Day","Statistics","article","Peoples Energy Corp. reports earnings for Qtr to Dec 31","Peoples Energy Corp. reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/06/business/ct-financial-services-reports-earnings-for-year-dec-31.html","null","1990-02-06","","122","null","The New York Times","Business Day","Statistics","article","CT Financial Services reports earnings for Year Dec 31","CT Financial Services reports earnings for Year Dec 31"
"https://www.nytimes.com/1990/02/13/business/phoenix-re-corp-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-13","","160","null","The New York Times","Business Day","Statistics","article","Phoenix Re Corp. reports earnings for Qtr to Dec 31","Phoenix Re Corp. reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/16/business/micro-bio-medics-inc-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-16","","113","null","The New York Times","Business Day","Statistics","article","Micro Bio-Medics Inc.  reports earnings for Qtr to Dec 31","Micro Bio-Medics Inc.  reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/23/business/pinnacle-west-capital-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-23","","127","null","The New York Times","Business Day","Statistics","article","Pinnacle West Capital reports earnings for Qtr to Dec 31","Pinnacle West Capital reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/24/business/softsel-computer-products-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-24","","143","null","The New York Times","Business Day","Statistics","article","Softsel Computer Products reports earnings for Qtr to Dec 31","Softsel Computer Products reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/27/business/logistec-corp-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-27","","115","null","The New York Times","Business Day","Statistics","article","Logistec Corp.  reports earnings for Qtr to Dec 31","Logistec Corp.  reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/01/27/business/versus-technology-inc-reports-earnings-for-year-to-oct-31.html","null","1990-01-27","","57","null","The New York Times","Business Day","Statistics","article","Versus Technology Inc.  reports earnings for Year to Oct 31","Versus Technology Inc.  reports earnings for Year to Oct 31"
"https://www.nytimes.com/1990/02/13/business/safeway-stores-reports-earnings-for-16wks-to-dec-30.html","null","1990-02-13","","145","null","The New York Times","Business Day","Statistics","article","Safeway Stores reports earnings for 16wks to Dec 30","Safeway Stores reports earnings for 16wks to Dec 30"
"https://www.nytimes.com/1990/02/16/business/nu-west-industries-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-16","","129","null","The New York Times","Business Day","Statistics","article","Nu-West Industries reports earnings for Qtr to Dec 31","Nu-West Industries reports earnings for Qtr to Dec 31"
"https://www.nytimes.com/1990/02/17/business/united-canadian-shares-reports-earnings-for-qtr-to-dec-31.html","null","1990-02-17","","126","null","The New York Times","Business Day","Statistics","article","United Canadian Shares reports earnings for Qtr to Dec 31","United Canadian Shares reports earnings for Qtr to Dec 31"
