"|","|__writer_name","|__pub_date","|__snippet","|__word_count","|__score","|__source","|__section_name","|__type_of_material","|__document_type","|__main_headline","|__print_headline"
"https://www.nytimes.com/2009/05/20/business/20debt.html","David Streitfeld","2009-05-19","The New York attorney general, Andrew M. Cuomo, sued two large debt settlement firms Tuesday, saying they engaged in fraudulent practices.","967","null","The New York Times","Business Day","News","article","2 Firms Accused of Fraud in Debt Settlement","New York Accuses 2 Debt Settlement Firms of Fraud"
"https://www.nytimes.com/2009/05/20/business/global/20vw.html","Matthew Saltmarsh","2009-05-19","Top executives from the German automakers confirmed that they sought to form an integrated automobile company after days of confusion about whether a deal would proceed.","398","null","International Herald Tribune","Business Day","News","article","VW and Porsche Merger Is Back on Track","VW and Porsche Merger Is Back on Track"
"https://www.nytimes.com/2009/05/20/world/middleeast/20mideast.html","Isabel Kershner","2009-05-19","Salam Fayyad was reappointed prime minister of the Western-backed Palestinian Authority on Tuesday, leading a new government that excludes the Islamic group Hamas.","305","null","The New York Times","World","News","article","Palestinians Reappoint Prime Minister Who Had Quit","Palestinians Reappoint Prime Minister Who Had Quit"
"https://www.nytimes.com/2009/05/21/your-money/stocks-and-bonds/21BONDS.html","J. Tarquinio","2009-05-20","Some investors who socked away their cash in low-yielding money market accounts or Treasury bonds are now considering high-grade corporate bonds as an alternative.","734","null","The New York Times","Your Money","News","article","Edging Toward Higher Yields","Edging Toward Higher Yields"
"https://www.nytimes.com/2009/05/20/world/americas/20brazil.html","Alexei Barrionuevo","2009-05-19","Severe flooding has transformed Trizidela, a humble outpost in one of Brazil’s poorest states, into an aquatic city.","1114","null","The New York Times","World","News","article","Amid Floods, Brazilian Town Wades On","Brazilian Town Wades On, Despite Dwindling Spirit"
"https://www.nytimes.com/2009/05/20/business/global/20kroner.html","Matthew Saltmarsh","2009-05-20","The government still has a healthy budget surplus, but the gross domestic product for Norway contracted for its second consecutive quarter.","431","null","The New York Times","Business Day","News","article","Despite Energy Reserves, Norway Slips Into Recession","Despite Energy Reserves, Norway Slips Into Recession"
"https://www.nytimes.com/2009/05/20/business/20madoff.html","Zachery Kouwe","2009-05-20","The move comes at the request of New York’s attorney general, who last month charged J. Ezra Merkin with lying to his clients about how he was investing their money.","587","null","The New York Times","Business Day","News","article","Hedge Fund Manager Who Invested Heavily With Madoff Agrees to Cede Control","Hedge Fund Manager Who Invested Heavily With Madoff Agrees to Cede Control"
"https://www.nytimes.com/2009/05/20/business/20repay.html","Louise Story","2009-05-20","Goldman Sachs, JPMorgan Chase and Morgan Stanley are among banks awaiting federal approval to pay back the funds and escape government controls.","906","null","The New York Times","Business Day","News","article","U.S. Weighs How to Let Banks Give Money Back","U.S. Weighs How to Let Banks Give Money Back"
"https://www.nytimes.com/2009/05/21/world/asia/21afghan.html","Sabrina Tavernise","2009-05-20","The U.S. military rejected a charge that around 140 noncombatants were killed in a recent bombing in Farah Province, and put the toll instead at 20 to 30 civilians.","693","null","The New York Times","World","News","article","U.S. Rejects Afghan Civilian Death Estimate","U.S. Counts Civilian Toll At Far Below Afghan Tally"
"https://www.nytimes.com/2009/05/21/business/21retail.html","Stephanie Rosenbloom","2009-05-20","Sales of food appeared to help lift profit at BJ’s Wholesale Club, while at Target, which stresses fashion and housewares, earnings fell.","645","null","The New York Times","Business Day","News","article","Basic Items Emerge as Retailers’ Best Bet","Basic Items Emerge as Retailers’ Best Bet"
"https://www.nytimes.com/2009/05/21/world/europe/21spain.html","Victoria Burnett","2009-05-20","Lawmakers in Madrid are concerned that a broad human rights law is hampering the government’s relations with allies.","685","null","The New York Times","World","News","article","Push in Spain to Limit Reach of the Courts","Push in Spain to Limit Reach of the Courts"
"https://www.nytimes.com/2009/05/21/business/21markets.html","Jack Healy","2009-05-20","Early optimism over a $13.5 billion stock offering by Bank of America faded in the afternoon, leading some investors to cash in their gains.","443","null","The New York Times","Business Day","News","article","Wall Street Stumbles as Day Nears End","Wall Street Stumbles as Day Nears End"
"https://www.nytimes.com/2009/05/21/technology/business-computing/21stream.html","Ashlee Vance","2009-05-20","System S, as I.B.M. calls its new product, is expected to be useful in crunching numbers in real time.","592","null","The New York Times","Technology","News","article","I.B.M. Unveils Real-Time Software to Find Trends in Vast Data Sets","I.B.M. Unveils Real-Time Software to Find Trends in Vast Data Sets"
"https://www.nytimes.com/2009/05/21/business/economy/21econ.html","Jack Healy","2009-05-20","The Fed also lowered its outlook, saying the economy will contract more sharply and unemployment will rise higher than originally projected.","516","null","The New York Times","Business Day","News","article","Fed Considered Increasing Its Purchase of Debt","Fed Weighed Purchasing Additional Debt in April"
"https://www.nytimes.com/2009/05/21/your-money/estate-planning/21ADOPT.html","Deborah Jacobs","2009-05-21","Adult adoptions have attracted increased attention as a way for gay and lesbian couples to secure an inheritance.","1381","null","The New York Times","Your Money","News","article","Adult Adoption a High-Stakes Means to an Inheritance","Adult Adoption a High-Stakes Means to an Inheritance"
"https://www.nytimes.com/2009/06/03/technology/03video.html","Seth Schiesel","2009-06-02","The new version of the PlayStation Portable, called the PSP Go, is smaller, lighter and more expensive than the current version.","605","null","The New York Times","Technology","News","article","Sony Unveils New Portable Game Player","With an Eye To Nintendo, Sony Unveils A New PSP"
"https://www.nytimes.com/2009/06/03/business/global/03barclays.html","David Jolly","2009-06-03","Shares in the British bank fell more than 13 percent on Tuesday after Abu Dhabi said it would sell most of its $3.3 billion stake.","562","null","The New York Times","Business Day","News","article","Barclays Stock Drops 13.5% After Abu Dhabi Sells Stake","Barclays Stock Drops 13.5% After Abu Dhabi Sells Stake"
"https://www.nytimes.com/2009/06/03/business/03chrysler.html","Michael de la Merced","2009-06-03","In a tussle between Chrysler and some of its debtholders, a judge’s ruling is a favorable step for the company and its recovery plan.","607","null","The New York Times","Business Day","News","article","A Ruling May Speed New Plans for Chrysler","A Ruling May Speed New Plans For Chrysler"
"https://www.nytimes.com/2009/06/03/technology/companies/03trust.html","Miguel Helft","2009-06-03","The antitrust investigation is said to target some of Silicon Valley’s best known companies including Google, Yahoo and Apple.","457","null","The New York Times","Technology","News","article","U.S. Inquiry Into Hiring at High-Tech Companies","U.S. Inquiry Into Hiring At High-Tech Companies"
"https://www.nytimes.com/2009/06/04/world/middleeast/04binladen.html","Michael Slackman","2009-06-03","Al Jazeera TV broadcast an audiotape on Wednesday that it said was Osama bin Laden condemning President Obama.","522","null","The New York Times","World","News","article","Message on Obama Attributed to bin Laden","Anti-Obama Tape Attributed to bin Laden"
"https://www.nytimes.com/2009/06/04/technology/personaltech/04basics.html","Paul Boutin","2009-06-03","MySpace is luring in older users with free streaming music from Lionel Richie, Neil Young, The Cure and many others.","914","null","The New York Times","Technology","News","article","MySpace Offers Rock and Jazz Classics","Cool Jazz and Grown-Up Rock, Free on MySpace"
"https://www.nytimes.com/2009/06/04/world/europe/04iht-union.html","Judy Dempsey","2009-06-04","German officials say inmates from Guantánamo Bay whom the United States wants Germany to accept could pose a major security risk because they had been in terrorist training camps in Afghanistan.","502","null","International Herald Tribune","World","News","article","Germans Balking at Taking Guantánamo Detainees","Germans Balking at Taking Guantánamo Detainees"
"https://www.nytimes.com/2009/06/04/business/04tax.html","Bloomberg News","2009-06-03","A former vice chairman of the accounting firm admitted helping clients evade more than $200 million in taxes through illegal tax shelters.","131","null","The New York Times","Business Day","News","article","Guilty Plea in Tax Shelter Fraud","Guilty Plea in Tax Shelter Fraud"
"https://www.nytimes.com/2009/06/04/technology/companies/04compute.html","Ashlee Vance","2009-06-03","No longer content in the background, companies from Taiwan are seeking the higher profits of a global brand.","1021","null","The New York Times","Technology","News","article","Taiwan Tech Firms Strive to Be Global","Taiwan Tech Firms Step Out of Shadows"
"https://www.nytimes.com/2009/06/04/technology/personaltech/04pogue.html","David Pogue","2009-06-04","Palm’s new multitouch smartphone may be the challenger that can finally out-iPhone the iPhone.","1455","null","The New York Times","Technology","News","article","Palm Pre, Elegant Contender","Palm Pre, Elegant Contender"
"https://www.nytimes.com/2009/06/04/business/04biogen.html","Zachery Kouwe","2009-06-04","Carl C. Icahn, the billionaire activist investor, claimed a major victory in his long-running battle with Biogen Idec on Wednesday, announcing that two allies had been placed on the company’s board.","399","null","The New York Times","Business Day","News","article","Icahn Places Two Allies on the Biogen Idec Board","Icahn Places Two Allies On the Biogen Idec Board"
"https://www.nytimes.com/2009/06/04/business/global/04steel.html","David Jolly","2009-06-04","ArcelorMittal was granted permission to cut hours by the government in Spain, which has the highest jobless rate in Europe.","386","null","The New York Times","Business Day","News","article","Steel Maker Plans Deep Layoffs in Spain","Steel Maker Plans Deep Layoffs in Spain"
"https://www.nytimes.com/2009/06/20/world/europe/20ireland.html","Stephen Castle","2009-06-19","European Union leaders said Friday that the Lisbon Treaty had new hopes of coming into force this year.","533","null","The New York Times","World","News","article","Treaty to Strengthen E.U. Gets Another Chance","Treaty to Strengthen the European Union Gets Another Chance"
"https://www.nytimes.com/2009/06/21/business/21gross.html","Devin Leonard","2009-06-20","With the collapse of Wall Street, Bill Gross of Pimco has emerged as one of the nation’s most influential financiers.","5048","null","The New York Times","Business Day","News","article","Treasury’s Got Bill Gross on Speed Dial","Treasury’s Got Him on Speed Dial"
"https://www.nytimes.com/2009/06/20/world/europe/20greens.html","Steven Erlanger","2009-06-20","The Europe Écologie coalition of European Green parties, led by Daniel Cohn-Bendit, came in third in French voting for the Parliament.","1141","null","The New York Times","World","News","article","A Green Coalition Gathers Strength in Europe","Seeking a Sea Change in Europe, a Green Coalition Gathers Strength"
"https://www.nytimes.com/2009/06/20/business/20perfume.html","Chandler Burr","2009-06-20","The fragrance industry is hoping that detailed retail information will help it turn around a sales slowdown.","1222","null","The New York Times","Business Day","News","article","Perfumers Breathe in Sales Data, and Strategize","Perfumers Breathe In Sales Data, and Strategize"
"https://www.nytimes.com/2009/06/20/business/media/20studio.html","Michael Cieply","2009-06-20","One executive, John Lesher, left his post as president of the motion picture group and the other, Brad Weston, left as president of production.","411","null","The New York Times","Business Day","News","article","Paramount Changes Leadership at Film Unit","Paramount Changes Leadership at Film Unit"
"https://www.nytimes.com/2009/06/20/business/20nocera.html","Joe Nocera","2009-06-20","The move to regulation of tobacco by the Food and Drug Administration has happened in part because of the effort of a former cigarette executive.","1735","null","The New York Times","Business Day","News","article","Unlikely Partners in a Cause","Unlikely Partners In a Cause"
"https://www.nytimes.com/2009/06/21/world/middleeast/21iran.html","null","2009-06-20","As police officers used sticks and tear gas to disperse thousands of demonstrators, the opposition leader, Mir Hussein Moussavi, said at a rally that “I am ready for martyrdom.”","1481","null","The New York Times","World","News","article","Violence Grips Tehran Amid Crackdown","Security Forces Clash With Thousands of Protesters in Tehran"
"https://www.nytimes.com/2009/05/22/business/22aig.html","Mary Walsh","2009-05-21","The Federal Reserve is expected to help in the search for a successor to Edward M. Liddy, who will stay on in the interim.","922","null","The New York Times","Business Day","News","article","A.I.G. Chief, Brought In During Bailout, to Leave","Executive Drafted to Run A.I.G. Will Step Down"
"https://www.nytimes.com/2009/05/22/world/asia/22tiananmen.html","Sharon LaFraniere","2009-05-21","Disinclined to protest, students also lack the economic grievances that motivated their predecessors in 1989.","1465","null","The New York Times","World","News","article","Tiananmen Now Seems Distant to China’s Students","China’s Students Feel a Faint Tug From the Ghosts of Tiananmen"
"https://www.nytimes.com/2009/05/22/business/media/22adco.html","Stuart Elliott","2009-05-22","At upfront week, networks pulled out all the stops to pitch their fall schedules to advertisers.","1163","null","The New York Times","Business Day","News","article","A Hit Parade, or So They Hope","A Hit Parade, Or So They Hope"
"https://www.nytimes.com/2009/05/22/world/middleeast/22emirates.html","Mark Landler","2009-05-22","The agreement will face resistance in Congress after a video, depicting the torture of an Afghan man by a member of the ruling family of Abu Dhabi, raised concerns about the Emirates.","429","null","The New York Times","World","News","article","Despite Torture Video, U.S. and Emirates Sign Key Pact","Despite Torture Video, U.S. And Emirates Sign Key Pact"
"https://www.nytimes.com/2009/05/22/business/22gmac.html","Michael de la Merced","2009-05-22","GMAC, the troubled former finance arm of General Motors, confirmed Thursday that it would receive $7.5 billion from the Treasury Department to help fill holes in its balance sheet.","391","null","The New York Times","Business Day","News","article","GMAC Receives More Aid as Treasury Gets Board Seats","GMAC Receives More Aid; New Board Members Named"
"https://www.nytimes.com/2009/05/23/world/africa/23iht-letter.html","Alan Cowell","2009-05-22","The Kenyan murder trial of a scion of the white aristocracy seemed to hold up the fractured mirror through which blacks and whites perceives the other.","1055","null","International Herald Tribune","World","News","article","Wrestling With Ghosts of Colonialism","Wrestling With Ghosts of Colonialism"
"https://www.nytimes.com/2009/05/23/world/23flu.html","Sharon Otterman","2009-05-22","Japan and Mexico City lifted restrictions aimed at controlling the spread of swine flu.","950","null","The New York Times","World","News","article","Flu Spreads, but Some Countries Ease Measures","Some Countries Ease Flu Measures, Even as Virus Spreads"
