"|","|__writer_name","|__pub_date","|__snippet","|__word_count","|__score","|__source","|__section_name","|__type_of_material","|__document_type","|__main_headline","|__print_headline"
"https://www.nytimes.com/2018/06/18/technology/apple-tim-cook-china.html","Jack Nicas","2018-06-18","Caught in the trade fight between Washington and Beijing, Tim Cook, Apple’s chief executive, has become something of an envoy while trying to protect the company’s business in China.","1560","null","The New York Times","Technology","News","article","In China Trade War, Apple Worries It Will Be Collateral Damage","The Ambassador From Silicon Valley"
"https://www.nytimes.com/2018/05/23/technology/apple-bmw-mercedes-volkswagen-driverless-cars.html","Jack Nicas","2018-05-23","BMW and Mercedes-Benz rebuffed Apple’s overtures for a self-driving car partnership, according to people familiar with the talks.","1248","null","The New York Times","Technology","News","article","Apple, Spurned by Others, Signs Deal With Volkswagen for Driverless Cars","Volkswagen to Join Apple For Autonomous Project"
"https://www.nytimes.com/2018/04/04/technology/youtube-attacker-demonetization.html","Nellie Bowles","2018-04-05","Video creators, including Nasim Aghdam, have been complaining for months about YouTube’s pulling their ads. Then one of them went to company headquarters with a gun.","1004","null","The New York Times","Technology","News","article","YouTube Attacker’s Complaints Echoed Fight Over Ad Dollars","YouTube Complaints From Attacker Echoed Fight Over Ad Dollars"
"https://www.nytimes.com/2018/07/11/world/asia/germany-china-liu-xia-liu-xiaobo-dissidents.html","Jane Perlez","2018-07-11","The interest of Angela Merkel in China’s human rights record, and her personal touch, helped secure the release of Liu Xia, the widow of Liu Xiaobo.","1119","null","The New York Times","World","News","article","How Germany Won Freedom for the Widow of China’s Most Famous Dissident","Quiet Pressure and Personal Visits: How Merkel Won a Widow’s Release"
"https://www.nytimes.com/2018/06/08/world/asia/ancient-chinese-manuscript-sackler.html","Ian Johnson","2018-06-08","The dramatic tale of an ancient document’s odyssey is renewing pressure for its return to China.","1697","null","The New York Times","World","News","article","How a Chinese Manuscript Written 2,300 Years Ago Ended Up in Washington","Retracing A History Scripted 2,300  Years Ago, From China To the U.S."
"https://www.nytimes.com/2018/09/24/world/asia/china-vatican-agreement-appoint-catholic-bishops.html","Ian Johnson","2018-09-24","The moves to assert control over Catholic and Protestant churches reflect a broader effort to establish control over society under President Xi Jinping.","1360","null","The New York Times","World","News","article","With Vatican Talks and Bulldozers, China Aims to Control Christianity","China’s Aim in Vatican Deal: A Vise on Christians"
"https://www.nytimes.com/2018/11/24/business/marijuana-legalization-police-dogs.html","Stacy Cowley","2018-11-24","Drug-sniffing dogs that are trained to detect marijuana are complicating searches where pot has been legalized. That’s forcing some into early retirement.","1187","null","The New York Times","Business Day","News","article","Marijuana Legalization Threatens These Dogs’ Collars","Weed Is Legal, Spot. Give Us Your Badge."
"https://www.nytimes.com/2018/11/25/business/campbell-soup-hedge-fund-truce.html","Noam Scheiber","2018-11-26","Under the terms of the deal, Third Point would appoint two new directors and advise the company in selecting a new chief executive.","467","null","The New York Times","Business Day","News","article","Campbell Soup Nears Truce With Activist Hedge Fund","Campbell Soup Nears Truce With an Activist Hedge Fund"
"https://www.nytimes.com/2018/11/25/world/international-day-violence-against-women.html","Raphael Minder","2018-11-25","People around the world are commemorating the U.N.-designated International Day for the Elimination of Violence Against Women.","1105","null","The New York Times","World","News","article","Marching to End Violence Against Women ","Rallying Cry Circles Globe: ‘End Violence Against Women’"
"https://www.nytimes.com/2018/11/22/world/asia/lion-air-crash-safety-failures.html","Hannah Beech","2018-11-22","Employees and officials say that long before the deadly crash of Lion Air Flight 610, the Indonesian carrier prioritized rapid growth and political clout over safety.","1830","null","The New York Times","World","News","article","‘Spend the Minimum’: After Crash, Lion Air’s Safety Record Is Back in Spotlight","Thriving, Lion Air Hid Defects  Long Before a Deadly Plunge"
