"|","|__writer_name","|__pub_date","|__snippet","|__word_count","|__score","|__source","|__section_name","|__type_of_material","|__document_type","|__main_headline","|__print_headline"
"https://www.nytimes.com/2010/06/16/world/asia/16kyrgyz.html","Clifford Levy","2010-06-15","Investigators from the United Nations believed that the conflict may have been touched off by coordinated attacks.","880","null","The New York Times","World","News","article","Evidence of Plans for Kyrgyz Violence","As Violence in Kyrgyzstan Eases, Evidence Suggests the Attacks Were Organized"
"https://www.nytimes.com/2010/03/25/your-money/estate-planning/25ESTATE.html","Paul Sullivan","2010-03-25","Reviewing legal documents regarding your estate will help ensure your wishes are carried out and make settling your affairs easier for your heirs.","1207","null","The New York Times","Your Money","News","article","Assemble a Paper Trail, and Make Sure Your Heirs Can Follow It","Assemble a Paper Trail, And Make Sure Your Heirs Can Follow It"
"https://www.nytimes.com/2010/06/10/technology/personaltech/10basics.html","Stefanie Olsen","2010-06-09","A study found that 75 percent of 12- to 17-year-olds in the United States owned a mobile phone. Parents say they generally buy their child a phone for safety reasons.","1281","null","The New York Times","Technology","News","article","When to Buy Your Child a Cellphone","When to Buy Your Child a Cellphone"
"https://www.nytimes.com/2010/04/05/business/media/05adnewsletter3.html","null","2010-04-05","The latest moves of executives and accounts in the advertising industry.","1172","null","The New York Times","Business Day","News","article","People and Accounts of Note in Advertising","Webdenda"
"https://www.nytimes.com/2010/10/01/business/01bp.html","Clifford Krauss","2010-09-30","Robert Dudley said BP was coming back from a near-death experience but would not shun risk in the future.","867","null","The New York Times","Business Day","News","article","New BP Chief Seeks a ‘Fast Evolution’","New Chief of BP Promises a ‘Fast Evolution’ to Improve Risk Management"
"https://www.nytimes.com/2010/01/21/business/21regulate.html","Sewell Chan","2010-01-21","William C. Dudley joined other Fed officials in warning that Congressional efforts to curb the Federal Reserve could undermine its effectiveness.","618","null","The New York Times","Business Day","News","article","Fed Chief in New York Defends Main Office","Fed Chief In New York Defends Main Office"
"https://www.nytimes.com/2010/06/07/business/media/07adnewsletter1.html","Stuart Elliott","2010-06-07","Tree Top apple juice returns to consumer marketing by pulling out the stops, digitally speaking.","1558","null","The New York Times","Business Day","News","article","Sit Under the Apple Tree With Me, Juice Brand Asks","Sit Under the Apple Tree With Me, Juice Brand Asks"
"https://www.nytimes.com/2010/12/30/technology/personaltech/30pogue.html","David Pogue","2010-12-29","The Sixth Annual Pogie Awards go to the best ideas in products, clever twists that make life just a little better.","1298","null","The New York Times","Technology","News","article","The Pogies: Best Tech Ideas of the Year","The Pogies: Best Ideas Of the Year"
"https://www.nytimes.com/2010/06/09/business/global/09bets.html","Julia Werdigier","2010-06-08","European retailers are betting on the soccer World Cup to help increase sales by promising cash for goals.","650","null","The New York Times","Business Day","News","article","It’s Not Just a Game, It’s a Promotion","World Cup Is Not Just A Game, It’s A Promotion"
"https://www.nytimes.com/2010/06/25/business/25mgm.html","Michael de la Merced","2010-06-25","Lions Gate is fending off a $7-a-share tender offer from Carl C. Icahn, while MGM is seeking to reorganize its $4 billion debt load.","245","null","The New York Times","Business Day","News","article","MGM Said to Be in Merger Talk","MGM Said to Be in Merger Talk"
"https://www.nytimes.com/2010/06/03/technology/03stream.html","Brad Stone","2010-06-03","The founders of the file-sharing site Kazaa will unveil a venture, Rdio, which will allow users to stream and store music on a range of mobile phones.","918","null","The New York Times","Technology","News","article","File-Sharing Pioneers Now Selling Music","Now Selling Music Files, Not Sharing"
"https://www.nytimes.com/2010/04/12/business/media/12adnewsletter3.html","null","2010-04-12","People and accounts of note in the ad industry.","1337","null","The New York Times","Business Day","News","article","People and Accounts of Note in Advertising","Webdenda"
"https://www.nytimes.com/2010/07/23/world/europe/23galileo.html","Rachel Donadio","2010-07-22","A Florence museum, renamed for Galileo, is exhibiting newly recovered bits of his body as if they were the relics of an actual saint.","1094","null","The New York Times","World","News","article","A Museum Display of Galileo Has a Saintly Feel","A Museum Display of Galileo, The Heretic, Has a Saintly Feel"
"https://www.nytimes.com/2010/11/08/business/media/08adnewsletter1.html","Stuart Elliott","2010-11-08","A campaign for the university’s School of Continuing and Professional Studies utilizes word clouds, which express in visual form the contents of Web sites, to promote adult courses.","1073","null","The New York Times","Business Day","News","article","Ads for N.Y.U. Have Their Words in the Clouds","Ads for N.Y.U. Have Their Words in the Clouds"
"https://www.nytimes.com/2010/06/14/technology/internet/14aolcambio.html","Brian Stelter","2010-06-14","The site, Cambio, is being billed as a next-generation video network, where entertainers can connect with their fans.","997","null","The New York Times","Technology","News","article","MTV Serves as Model for AOL Site","MTV Serves As Model For AOL Site"
"https://www.nytimes.com/2010/05/15/your-money/15money.html","Tara Bernard","2010-05-14","One cause of the pay gap between men and women may be how women approach negotiations, researchers say.","1463","null","The New York Times","Your Money","News","article","A Toolkit for Women Seeking a Raise","A Toolkit For Women Seeking A Raise"
"https://www.nytimes.com/2010/04/16/business/16views.html","Jeffrey Goldfarb","2010-04-16","With low interest rates and banks eager to lend, private equity firms may embark on a return to the good old days.","741","null","The New York Times","Business Day","News","article","Big Leveraged Buyouts May Soon Make a Comeback","Another Chance For Buyout Artists"
"https://www.nytimes.com/2010/06/04/business/economy/04shop.html","Christine Hauser","2010-06-03","Shoppers pulled back last month amid concerns about the global economy and stock market volatility.","686","null","The New York Times","Business Day","News","article","U.S. Retailers Report Lackluster Sales Gains ","Lackluster Gains Reported At Retail Stores Last Month"
"https://www.nytimes.com/2010/04/30/world/americas/30canada.html","Ian Austen","2010-04-29","Col. David Russell Williams, who is accused in two murders and two sexual assaults, was charged in Canada on Thursday with 82 additional crimes.","474","null","The New York Times","World","News","article","82 Charges Added On for Officer","Dual Life For Colonel In Canada"
"https://www.nytimes.com/2010/02/25/world/africa/25nigeria.html","Adam Nossiter","2010-02-24","President Umaru Yar’Adua’s return from medical treatment in Saudi Arabia had raised concerns that a power struggle might unfold between him and the vice president.","590","null","The New York Times","World","News","article","President Returns to Nigeria, but Not to Work","President Returns to Nigeria, but Not to Work"
"https://www.nytimes.com/2010/05/26/business/26vending.html","Stephanie Rosenbloom","2010-05-25","Futuristic machines are proliferating at airports, hotels and stores around the world, selling high-end products, and not for small change.","1150","null","The New York Times","Business Day","News","article","The New Touch-Face of Vending Machines","Machines That Accept Credit Cards, and Big Bills"
"https://www.nytimes.com/2010/01/09/business/economy/09earlybird.html","Damien Cave","2010-01-09","In Florida, early-bird specials have expanded beyond frugal retirees as younger diners tighten their budgets.","1135","null","The New York Times","Business Day","News","article","Newly Frugal Generation Revives Discount Dining","A Newly Frugal Generation Revives Discount Dining in Florida"
"https://www.nytimes.com/2010/05/06/business/economy/06dems.html","null","2010-05-06","Sensing the depth of public opinion, some Democratic senators — with the support of some conservative Republicans — are moving to stiffen a bill to regulate Wall Street.","1123","null","The New York Times","Business Day","News","article","Senate Liberals Push for Strict Financial Rules","Senate Liberals Move to Toughen Bill Regulating Wall Street"
"https://www.nytimes.com/2010/08/15/business/media/15archie.html","George Gustines","2010-08-14","A new management team is aggressively trying to transform the Archie family of characters into global brands in comics, film and apparel.","2204","null","The New York Times","Business Day","News","article","Hey, Archie! Want to Build an Empire?","Hey, Archie! Want to Build An Empire?"
"https://www.nytimes.com/2010/06/19/business/economy/19debt.html","Peter Goodman","2010-06-19","The recession has delivered an abundance of debt-saturated customers to settlement companies that take high fees regardless of whether debt is cut.","2410","null","The New York Times","Business Day","News","article","Peddling Relief, Firms Put Debtors in Deeper Hole","Peddling Relief, Firms Put Debtors in a Deeper Hole"
"https://www.nytimes.com/2010/02/19/world/americas/19mexico.html","Elisabeth Malkin","2010-02-19","The man accused of killing Bradley Roland Will in Oaxaca in 2006 was released from jail after a tribunal said there was no evidence against him.","485","null","The New York Times","World","News","article","Mexico Exonerates Suspect in Killing of U.S. Journalist","Mexico Exonerates Suspect In Killing of U.S. Journalist"
"https://www.nytimes.com/2010/03/06/business/economy/06stimulus.html","Louis Uchitelle","2010-03-06","Edward B. Montgomery is helping depressed former assembly towns tap federal money to build new futures.","1119","null","The New York Times","Business Day","News","article","For Auto Towns, Emissary Is Ambassador of Hope","Ambassador of Hope"
"https://www.nytimes.com/2010/07/12/business/media/12adnewsletter3.html","null","2010-07-12","Rob Baird rejoined the New York office of Mother as a global creative.","1062","null","The New York Times","Business Day","News","article","Accounts and People of Note in the Ad Industry","null"
"https://www.nytimes.com/2010/03/02/business/media/02adco.html","Stuart Elliott","2010-03-02","The best, worst and most tone-deaf commercials that ran — and ran — during NBC’s coverage of the Winter Olympics.","1087","null","The New York Times","Business Day","News","article","Medals for Ads During NBC’s Winter Olympics Coverage","One Final Trip to the Podium"
"https://www.nytimes.com/2010/01/10/business/mutfund/10global.html","Tim Gray","2010-01-09","Mutual funds specializing in emerging markets attracted more than $80 billion in new money over the last year, reflecting market gains.","1045","null","The New York Times","Business Day","News","article","How to Gauge the Rush to Emerging Markets","How to Gauge the Rush to Emerging Markets"
"https://www.nytimes.com/2010/05/23/business/23unboxed.html","Steve Lohr","2010-05-22","Innovations in technology are helping to shift the diagnosis, monitoring and treatment of diseases.","994","null","The New York Times","Business Day","News","article","High-Tech Alternatives to High-Cost Care","High-Tech Alternatives to High-Cost Care"
"https://www.nytimes.com/2010/02/17/business/energy-environment/17nukes.html","Matthew Wald","2010-02-16","The president announced approval of an $8.3 billion loan guarantee for two reactors in Georgia, which would be the first nuclear plants built in the United States since the 1970s.","915","null","The New York Times","Business Day","News","article","U.S. Supports New Nuclear Reactors in Georgia","U.S. Backs Construction Of Reactors"
"https://www.nytimes.com/2010/03/08/world/africa/08nigeria.html","Adam Nossiter","2010-03-07","Clashes between Muslims and Christians have been reported near the central Nigerian city of Jos, where sectarian violence flared in January.","428","null","The New York Times","World","News","article","Clashes Kill Dozens in Central Nigeria","Sectarian Clashes Kill Dozens in Central Nigeria"
"https://www.nytimes.com/2010/05/06/business/06regulate.html","Edward Wyatt","2010-05-05","The Senate approved two amendments that both Democrats and Republicans claimed would end the prospect of bailouts for companies deemed “too big to fail.”","502","null","The New York Times","Business Day","News","article","2 Votes Break Logjam on Financial Overhaul Bill","2 Votes Break Logjam on Financial Overhaul Bill"
"https://www.nytimes.com/2010/01/09/your-money/credit-and-debit-cards/09money.html","Ron Lieber","2010-01-08","Fees that merchants build to cover rewards programs lead to higher prices, which are passed on to poorer consumers.","1401","null","The New York Times","Your Money","News","article","The Damage of Card Rewards","The Damage Of Card Rewards"
"https://www.nytimes.com/2010/01/09/your-money/individual-retirement-account-iras/09convert.html","Tara Bernard","2010-01-08","The rules on converting a traditional I.R.A. into a Roth were relaxed this year, but making the change will not help everyone.","1440","null","The New York Times","Your Money","News","article","New Rules Ease Roth Conversions, but Benefits Vary","New Rules Allow Anyone to Convert to a Roth I.R.A., but Should You?"
"https://www.nytimes.com/2010/01/09/business/media/09times.html","Richard Pérez-Peña","2010-01-09","Trish Hall, the Living/Style editor of The New York Times, will become an assistant managing editor coordinating coordinate lifestyle coverage across the paper.","298","null","The New York Times","Business Day","News","article","Times Names Features Editor","Times Names Features Editor"
"https://www.nytimes.com/2010/01/09/business/energy-environment/09solar.html","Keith Bradsher","2010-01-09","The country is taking tentative steps to master an alternative energy industry: using mirrors to capture sunlight, produce steam and generate electricity.","998","null","The New York Times","Business Day","News","article","China Tries a New Tack to Go Solar","China Tries A New Tack To Go Solar"
"https://www.nytimes.com/2010/01/09/business/global/09whistle.html","Bloomberg News","2010-01-09","Birkenfeld was sentenced to a 40-month prison term for his part in the UBS tax evasion case.","206","null","The New York Times","Business Day","News","article","Ex-UBS Banker Reports to Prison","Ex-UBS Banker Reports to Prison"
"https://www.nytimes.com/2010/01/09/business/economy/09baltimore.html","Michael Powell","2010-01-09","Baltimore contends Wells Fargo steered blacks into high-interest subprime mortgages and caused damage to poor neighborhoods.","414","null","The New York Times","Business Day","News","article","Federal Judge Rejects Suit by Baltimore Against Bank","Federal Judge Rejects Suit By Baltimore Against Bank"
"https://www.nytimes.com/2010/01/09/technology/personaltech/09reader.html","Brad Stone","2010-01-09","Dozens of companies, both well known and unknown, brought slender touch-screen tablets and electronic reading devices to the Consumer Electronics Show in Las Vegas.","1204","null","The New York Times","Technology","News","article","A Deluge of Devices for Reading and Surfing","A Deluge of Devices for Reading and Surfing"
"https://www.nytimes.com/2010/01/10/world/middleeast/10balawi.html","Stephen Farrell","2010-01-09","A Jordanian suicide bomber said that his attack on C.I.A. operatives in Afghanistan last month was revenge for the killing of a Pakistani Taliban leader.","1385","null","The New York Times","World","News","article","Video Links Taliban in Pakistan to C.I.A. Attack","Video Bolsters Pakistani Taliban Link to C.I.A. Deaths"
"https://www.nytimes.com/2010/01/11/world/asia/11afghan.html","Rod Nordland","2010-01-10","A reporter and a U.S. Marine were killed when the vehicle they were traveling in struck a roadside bomb.","787","null","The New York Times","World","News","article","British Journalist and American Marine Die in Afghan Bomb Explosion","British Journalist and American Marine Die in Afghan Bomb Explosion"
"https://www.nytimes.com/2010/01/11/world/asia/11yemen.html","Steven Erlanger","2010-01-10","Yemen would talk to any Qaeda follower who “renounces violence and terrorism,” the president of Yemen said.","715","null","The New York Times","World","News","article","Yemen’s President Says Government Is Willing to Talk to Disarmed Qaeda Fighters","Yemen’s President Says Government Is Willing to Talk to Disarmed Qaeda Fighters"
"https://www.nytimes.com/2010/01/11/business/11drone.html","Christopher Drew","2010-01-10","So much video intelligence is coming out of Afghanistan that military analysts are finding it hard to keep up.","1394","null","The New York Times","Business Day","News","article","Military Is Awash in Data From Drones","Drone Flights Leave Military Awash in Data"
"https://www.nytimes.com/2010/01/11/technology/11iht-canal.html","Eric Pfanner","2010-01-11","The French cable television group has defied skeptics, reversed the damage from Vivendi's failed expansion and insulated itself against the advertising recession.","1280","null","International Herald Tribune","Technology","News","article","Under Low-Key Chief, Canal Plus Prospers","Under Low-Key Chief, Canal Plus Prospers"
"https://www.nytimes.com/2010/01/11/business/media/11nygard.html","Ian Austen","2010-01-11","Nygard, a sportswear line based in Canada, is suing for copyright infringement after an uninvited reporter covered its grand opening in Manhattan.","346","null","The New York Times","Business Day","News","article","Nygard Store Tries to Impose a Press Curb","Nygard Sues Over Unwanted Media Coverage of a Store Opening in Manhattan"
"https://www.nytimes.com/2010/01/11/business/economy/11views.html","null","2010-01-11","While regional banks are braced for a damaging impact, mortgage-backed-bond investors are betting that they will escape with just a few scratches.","755","null","The New York Times","Business Day","News","article","Hope of Reprieve for Bond Investors","Hope of Reprieve for Bond Investors"
"https://www.nytimes.com/2010/12/26/world/europe/26hungary.html","Judy Dempsey","2010-12-25","Prime Minister Viktor Orban is fighting back against criticism from European countries over a new law that some fear could curb press freedom.","538","null","The New York Times","World","News","article","Hungary Waves Off Criticism Over Media Law","Hungary Waves Off Criticism Over Media Restrictions"
"https://www.nytimes.com/2010/12/26/business/global/26chinarates.html","Edward Wong","2010-12-25","The move by China’s central bank appears to be part of a long-term campaign to suppress inflation, as ordinary Chinese express discontent with rising prices.","764","null","The New York Times","Business Day","News","article","China Raises Interest Rates Again to Cool Inflation","China Again Raises Interest Rates"
"https://www.nytimes.com/2010/12/27/world/middleeast/27baghdad.html","John Leland","2010-12-26","On a Friday night, dozens of motorcyclists and scooter riders gather on a boulevard in Baghdad, emulating American bikers but with some differences.","834","null","The New York Times","World","News","article","Iraq’s Wild Ones Are Mainly Looking to Impress","Iraq’s Wild Ones Are Mainly Looking to Impress"
"https://www.nytimes.com/2010/12/27/world/europe/27russia.html","Clifford Levy","2010-12-26","The demonstration in Moscow, held in reaction to a wave of disturbances in Russia, was one of the largest in recent memory by liberal groups.","318","null","The New York Times","World","News","article","Protesting Ethnic Strife in Russia","Protesting Ethnic Strife In Russia"
"https://www.nytimes.com/2010/12/27/business/media/27movies.html","Brooks Barnes","2010-12-27","Moviegoers have sent a message that seems obvious but has often been forgotten: make a good product, or we won’t buy.","1087","null","The New York Times","Business Day","News","article","Hollywood Moves Away From Middlebrow","Away From the Middlebrow"
"https://www.nytimes.com/2010/12/28/world/europe/28italy.html","Rachel Donadio","2010-12-27","Police believed the bomb was the work of the anarchist group that sent two similar packages last week.","383","null","The New York Times","World","News","article","Mail Bomb Defused at Rome Embassy","Letter Bomb Defused at Greek Embassy in Rome"
"https://www.nytimes.com/2010/12/28/world/asia/28korea.html","Martin Fackler","2010-12-27","President Lee Myung-bak said that his nation would not shy away from defending itself against the North, even if it meant the possibility of war.","555","null","The New York Times","World","News","article","South Korea Leader Sends North a Message","South Korea Leader Sends North a Message"
"https://www.nytimes.com/2010/12/28/world/asia/28afghan.html","Michael Kamber","2010-12-27","The explosion, which killed one and wounded 26 others, occurred in front of Kabul Bank, according to authorities.","648","null","The New York Times","World","News","article","Car Bomb Kills 1 and Hurts 26 Near Afghan Police Station","Car Bomb Kills 1, Hurts 26 Near Afghan Police Station"
"https://www.nytimes.com/2010/12/28/business/28aig.html","Adrienne Carter","2010-12-27","The insurer is replacing credit from the Federal Reserve of New York with bank lines of credit.","271","null","The New York Times","Business Day","News","article","36 Banks Provide A.I.G. With Credit","36 Banks Provide A.I.G. With Credit"
"https://www.nytimes.com/2010/12/28/business/28flier.html","null","2010-12-27","Years ago, Craig Woerz was in an elevator that fell 10 floors in a heartbeat. Since then, the experience of being in a confined space at any height is complex.","534","null","The New York Times","Business Day","News","article","My Anxiety in Flight, After Free Fall in an Elevator","My Anxiety in Flight, After Free Fall in an Elevator"
"https://www.nytimes.com/2010/12/28/business/28device.html","Duff Wilson","2010-12-28","The senators are inquiring about spinal surgeries on veterans and soldiers at the Walter Reed Army Medical Center.","781","null","The New York Times","Business Day","News","article","2 Senators Raise Questions on Use of Medtronic Device","2 Senators Raise Questions On Use of Medtronic Device"
"https://www.nytimes.com/2010/12/28/business/28telecom.html","Bloomberg News","2010-12-28","Alcatel-Lucent faced federal criminal and civil investigations into charges that it paid bribes.","150","null","The New York Times","Business Day","News","article","Alcatel-Lucent Penalized by U.S.","Alcatel-Lucent Penalized by U.S."
"https://www.nytimes.com/2010/12/28/world/americas/28venez.html","Simon Romero","2010-12-28","The idyll of the Caracas Country Club seems intact, but beneath the veneer of tranquility, there is a fear that the government will expropriate the premises.","1263","null","The New York Times","World","News","article","A Venezuelan Oasis of Elitism Counts Its Days","A Venezuelan Oasis of Elitism Counts Its Days"
"https://www.nytimes.com/2010/12/16/business/16drug.html","Natasha Singer","2010-12-15","Two longtime executives, Alex Gorsky and Sheri S. McCoy, have been given expanded roles in the troubled health care company.","849","null","The New York Times","Business Day","News","article","2 in Race to Lead Johnson & Johnson","Johnson & Johnson Positions 2 in Line to Succeed Chief Executive"
"https://www.nytimes.com/2010/12/16/business/16purdue.html","Barry Meier","2010-12-16","Three former top executives of the company that made the prescription painkiller OxyContin remained prohibited from involvement in government-financed health care.","429","null","The New York Times","Business Day","News","article","Ruling Is Upheld Against Executives Tied to OxyContin","Ruling Is Upheld Against Executives Tied to OxyContin"
"https://www.nytimes.com/2010/12/16/business/global/16wind.html","Tom Zeller","2010-12-16","Proponents say China should be welcomed to the American wind industry, but others see a threat.","1838","null","The New York Times","Business Day","News","article","China’s Push Into Wind Worries U.S. Industry","BEIJING TURBINES; Wind-Tossed Worries"
"https://www.nytimes.com/2010/12/16/business/global/16sands.html","Ian Austen","2010-12-16","The report also rejected several claims from both the energy industry and environmentalists.","454","null","The New York Times","Business Day","News","article","Canada Faulted for Lax Oil Sands Oversight","Oil Sands Report Charges Lax Government Oversight"
"https://www.nytimes.com/2010/12/16/business/16elan.html","Duff Wilson","2010-12-16","Elan agreed to pay a $100 million criminal fine and $102.8 million in civil damages.","402","null","The New York Times","Business Day","News","article","Irish Drug Maker Settles Charges of Improper Marketing","Irish Drug Maker Settles Charges of Improper Marketing"
"https://www.nytimes.com/2010/12/16/business/media/16bloomberg.html","Jeremy Peters","2010-12-16","Bloomberg L.P. will begin publishing editorials in an effort to broaden its influence on national affairs.","890","null","The New York Times","Business Day","News","article","Bloomberg to Publish Editorials","Bloomberg To Publish Editorials"
"https://www.nytimes.com/2010/12/16/world/asia/16kunduz.html","Alissa Rubin","2010-12-16","The growing fragility of the Afghan north highlights the limitations of the American effort, hampered by waning political support at home and a fixed number of troops.","1208","null","The New York Times","World","News","article","Taliban Extend Reach to North, Where Armed Groups Reign","Amid Terror Reign by Armed Groups,\nMilitants Extend Reach to the North"
"https://www.nytimes.com/2010/12/16/world/europe/16sweden.html","John Burns","2010-12-16","A nation that prizes compassion and tolerance has vowed not to surrender those qualities after a terrorist attack.","1067","null","The New York Times","World","News","article","Sweden Bombing Doesn’t Soil Image of Tolerance","Swedes Vow to Remain Tolerant After Suicide Attack"
"https://www.nytimes.com/2010/12/16/world/16diplo.html","Mark Landler","2010-12-16","Among key changes planned is a heavier emphasis on resolving conflicts and a pledge to reinvigorate the United States Agency for International Development.","329","null","The New York Times","World","News","article","Clinton Pledges Bigger Role for Besieged State Department","Clinton Pledges Bigger Role For Besieged State Department"
"https://www.nytimes.com/2010/12/17/world/africa/17ivory.html","Adam Nossiter","2010-12-16","Security forces loyal to the incumbent president, Laurent Gbagbo, opened fire on demonstrators in Abidjan, leaving a number of dead and wounded.","780","null","The New York Times","World","News","article","Security Forces Open Fire on Protesters in Ivory Coast","Security Forces Open Fire On Protesters in Ivory Coast"
"https://www.nytimes.com/2010/12/17/world/europe/17ireland.html","Sarah Lyall","2010-12-16","The court’s decision put strong pressure on the heavily Roman Catholic country to make an exception in cases where the mother’s health is at risk.","827","null","The New York Times","World","News","article","European Court Rules Against Irish Abortion Law","European Court Ruling Could Force Changes in Ireland’s Laws Against Abortion"
"https://www.nytimes.com/2010/12/17/world/europe/17russia.html","Ellen Barry","2010-12-16","Russia’s Prime Minister Vladimir V. Putin said that an outburst of nationalist violence proves that the country cannot allow law enforcement to weaken.","858","null","The New York Times","World","News","article","Putin Speaks His Mind, and Then Some, on Television","Putin Extols Russian Police In Warning to Extremists"
"https://www.nytimes.com/2010/12/17/business/17hip.html","Barry Meier","2010-12-16","DePuy’s artificial hip was marketed in the United States with a crucial component that had not been rigorously tested in patients.","2624","null","The New York Times","Business Day","News","article","The Implants Loophole","The Implants Loophole"
"https://www.nytimes.com/2010/12/17/technology/17oracle.html","Verne Kopytoff","2010-12-16","Oracle’s software and hardware businesses showed healthy gains, lifting the company’s second-quarter profit.","474","null","The New York Times","Technology","News","article","Oracle’s Profit Up 28%, Beating Forecast","Oracle’s Profit Up 28%, Beating Forecast"
"https://www.nytimes.com/2010/12/19/jobs/19boss.html","null","2010-12-18","Sumir Karayi, the founder of the software company 1E, explains the logic behind his company’s ever-so-short name.","638","null","The New York Times","Job Market","News","article","A Passion for Technology","A Passion for Technology"
"https://www.nytimes.com/2010/12/17/world/europe/17union.html","Stephen Castle","2010-12-17","The European Union’s foreign policy chief, Catherine Ashton, acknowledges that Washington is focusing less on Europe, and says the bloc must show more unity to change that.","488","null","The New York Times","World","News","article","European Report Cites Need to Regain Ground With U.S.","European Report Cites Need To Regain Ground With U.S."
"https://www.nytimes.com/2010/12/19/business/economy/19view.html","Richard Thaler","2010-12-18","Any serious discussion of tax reform should examine the government’s current treatment of charitable contributions.","1118","null","The New York Times","Business Day","News","article","It’s Time to Rethink the Charity Deduction","It’s Time To Rethink The Charity Deduction"
"https://www.nytimes.com/2010/12/19/business/19ping.html","Jenna Wortham","2010-12-18","When profiles were anonymous, users could better separate their online and offline lives. Now a presence on a dating site may lead to Foursquare, Twitter and Facebook.","1075","null","The New York Times","Business Day","News","article","So Much for Reinventing Ourselves Online","So Much For Reinventing Ourselves Online"
"https://www.nytimes.com/2010/12/17/world/asia/17kabul.html","Alissa Rubin","2010-12-17","The military campaign is proceeding at a slower pace than the political calendar, as the report shows real, but fragile gains on the ground in Afghanistan.","1007","null","The New York Times","World","News","article","Afghan Report Exposes a Split Over Pullout Timelines","Afghan Review Finds Progress Remains Frail"
"https://www.nytimes.com/2010/01/30/world/americas/30birth.html","Damien Cave","2010-01-30","At a tent outside the general hospital in Port-au-Prince, now one of the better medical facilities in Haiti, the joy found in most maternity wards has been lost to the cracked earth.","1243","null","The New York Times","World","News","article","Giving Life in a Land Overflowing With Pain","Giving Life in a Land Overflowing With Pain, Hunger and Loneliness"
"https://www.nytimes.com/2010/01/31/business/energy-environment/31renew.html","Keith Bradsher","2010-01-30","A shift to sustainable energy could leave the West reliant on China, much as the world now depends on Mideast oil.","1149","null","The New York Times","Business Day","News","article","China Leading Global Race to Make Clean Energy","China Leading Race to Make Clean Energy"
"https://www.nytimes.com/2010/01/31/world/americas/31reconstruct.html","Neil MacFarquhar","2010-01-30","After decades of plans and aid, the quake has renewed a debate on whether to blanket Haiti in cash or step back.","1279","null","The New York Times","World","News","article","Haiti Is Again a Canvas for Approaches to Aid","After Years of Plans, Haiti Is Again a Canvas for Approaches to Aid"
