"|","|__writer_name","|__pub_date","|__snippet","|__word_count","|__score","|__source","|__section_name","|__type_of_material","|__document_type","|__main_headline","|__print_headline"
"https://www.nytimes.com/1989/05/11/business/company-news-railroad-stake-sold.html","null","1989-05-11","","158","null","The New York Times","Business Day","News","article","Railroad Stake Sold","COMPANY NEWS; Railroad Stake Sold"
"https://www.nytimes.com/1989/08/26/world/woman-gets-high-post-after-tokyo-aide-quits.html","David Sanger","1989-08-26","","917","null","The New York Times","World","News","article","Woman Gets High Post After Tokyo Aide Quits","Woman Gets High Post After Tokyo Aide Quits"
"https://www.nytimes.com/1989/09/12/business/car-makers-weigh-gasoline-changes-to-cut-pollution.html","Doron Levin","1989-09-12","","1034","null","The New York Times","Business Day","News","article","CAR MAKERS WEIGH GASOLINE CHANGES TO CUT POLLUTION","CAR MAKERS WEIGH GASOLINE CHANGES TO CUT POLLUTION"
"https://www.nytimes.com/1989/08/29/business/company-news-omi-stock-bought.html","null","1989-08-29","","150","null","The New York Times","Business Day","News","article","OMI Stock Bought","COMPANY NEWS; OMI Stock Bought"
"https://www.nytimes.com/1989/09/21/business/stocks-prices-slip-with-dow-falling-3.42.html","Phillip Wiggins","1989-09-21","","527","null","The New York Times","Business Day","News","article","Stocks Prices Slip, With Dow Falling 3.42","Stocks Prices Slip, With Dow Falling 3.42"
"https://www.nytimes.com/1989/12/28/business/company-news-baxter-renews-big-contracts.html","null","1989-12-28","","175","null","The New York Times","Business Day","News","article","Baxter Renews Big Contracts","COMPANY NEWS; Baxter Renews Big Contracts"
"https://www.nytimes.com/1989/06/16/business/company-news-searle-to-settle-copper-7-iud-suits.html","null","1989-06-16","","205","null","The New York Times","Business Day","News","article","Searle to Settle Copper-7 IUD Suits","COMPANY NEWS; Searle to Settle Copper-7 IUD Suits"
"https://www.nytimes.com/1989/07/26/business/showdown-for-nissan-union-vote-by-workers.html","Doron Levin","1989-07-26","","1074","null","The New York Times","Business Day","News","article","Showdown for Nissan: Union Vote by Workers","Showdown for Nissan: Union Vote by Workers"
"https://www.nytimes.com/1989/09/22/world/beijing-journal-revel-planned-where-goddess-of-democracy-fell.html","null","1989-09-22","","1079","null","The New York Times","World","News","article","Beijing Journal; Revel Planned Where Goddess of Democracy Fell","Beijing Journal; Revel Planned Where Goddess of Democracy Fell"
"https://www.nytimes.com/1989/11/25/business/company-reports-danish-french-insurance-talks.html","null","1989-11-25","","127","null","The New York Times","Business Day","News","article","Danish-French Insurance Talks","COMPANY REPORTS; Danish-French Insurance Talks"
"https://www.nytimes.com/1989/01/16/world/a-latin-aids-meeting-opens-its-ears-to-what-was-once-unmentionable.html","Marlise Simons","1989-01-16","","1492","null","The New York Times","World","News","article","A Latin AIDS Meeting Opens Its Ears to What Was Once Unmentionable","A Latin AIDS Meeting Opens Its Ears to What Was Once Unmentionable"
"https://www.nytimes.com/1989/04/02/business/week-in-business-michael-milken-is-indicted.html","William Niederkorn","1989-04-02","","911","null","The New York Times","Business Day","Summary","article","Michael Milken Is Indicted","WEEK IN BUSINESS; Michael Milken Is Indicted"
"https://www.nytimes.com/1989/03/07/world/takeshita-now-admits-world-war-ii-aggression.html","David Sanger","1989-03-07","","660","null","The New York Times","World","News","article","Takeshita Now Admits World War II Aggression","Takeshita Now Admits World War II Aggression"
"https://www.nytimes.com/1989/09/19/world/10-are-killed-in-beirut-as-shells-hit-building.html","null","1989-09-19","","264","null","The New York Times","World","News","article","10 Are Killed in Beirut As Shells Hit Building","10 Are Killed in Beirut As Shells Hit Building"
"https://www.nytimes.com/1989/10/31/business/creditors-and-eastern-seen-near-accord.html","Agis Salpukas","1989-10-31","","777","null","The New York Times","Business Day","News","article","Creditors and Eastern Seen Near Accord","Creditors and Eastern Seen Near Accord"
