"|","|__writer_name","|__pub_date","|__snippet","|__word_count","|__score","|__source","|__section_name","|__type_of_material","|__document_type","|__main_headline","|__print_headline"
"https://www.nytimes.com/1999/01/26/business/international-briefs-3i-in-talks-to-acquire-electra-investment-trust.html","Bloomberg News","1999-01-26","Europe's largest traded venture capital fund, 3i Group PLC, considers acquiring Electra Investment Trust PLC, reportedly for mix of cash and shares that would value Electra at about 1.25 billion pounds (S)","145","null","The New York Times","Business Day","News","article","3i in Talks to Acquire Electra Investment Trust","INTERNATIONAL BRIEFS; 3i in Talks to Acquire Electra Investment Trust"
"https://www.nytimes.com/1999/05/12/business/compaq-losing-a-top-officer.html","Bloomberg News","1999-05-12","Compaq Computer Corp says John J Rando, senior vice president in charge of services business, has resigned effective July 1 (S)","168","null","The New York Times","Business Day","News","article","Compaq Losing A Top Officer","Compaq Losing A Top Officer"
"https://www.nytimes.com/1999/08/19/business/company-news-liz-claiborne-gives-details-of-deal-with-jeans-maker.html","Bloomberg News","1999-08-19","Liz Claiborne Inc says in regulatory filing that it will pay as much as $135 million for its 85 percent stake in Lucky Brand Dungarees Inc; Liz Claiborne completed its purchase of Lucky Brand on June 8 (S)","127","null","The New York Times","Business Day","News","article","LIZ CLAIBORNE GIVES DETAILS OF DEAL WITH JEANS MAKER","COMPANY NEWS; LIZ CLAIBORNE GIVES DETAILS OF DEAL WITH JEANS MAKER"
"https://www.nytimes.com/1999/06/04/world/memories-of-june-4-fade-stunted-by-public-silence.html","Elisabeth Rosenthal","1999-06-04","Emotional memorials to 1989 Tiananmen massacre are held in many cities around world, but on streets of Beijing there is no public discussion of incident, except for occasional Government announcements defending military action; photo (M)","1366","null","The New York Times","World","News","article","Memories of June 4 Fade, Stunted by Public Silence","Memories of June 4 Fade, Stunted by Public Silence"
"https://www.nytimes.com/1999/06/02/business/world-business-briefing-asia-japanese-joblessness-at-record.html","Sheryl Wudunn","1999-06-02","Japan's unemployment rate remained at record high of 4.8 percent in April for second month; Chief Cabinet Sec Hiromu Nonaka says Government will consider measures to combat unemployment; graph (S)","63","null","The New York Times","Business Day","News","article","JAPANESE JOBLESSNESS AT RECORD","WORLD BUSINESS BRIEFING: ASIA; JAPANESE JOBLESSNESS AT RECORD"
"https://www.nytimes.com/1999/03/05/business/company-news-volvo-chief-says-he-won-t-meet-with-navistar-in-us.html","Bloomberg News","1999-03-05","Volvo AB's chief executive Leif Johansson says his company is talking to almost everyone about alliances and other ways to compete in truck business, but says he will not meet with Navistar International Corp executives on visit to US (S)","102","null","The New York Times","Business Day","News","article","VOLVO CHIEF SAYS HE WON'T MEET WITH NAVISTAR IN U.S.","COMPANY NEWS; VOLVO CHIEF SAYS HE WON'T MEET WITH NAVISTAR IN U.S."
"https://www.nytimes.com/1999/05/29/world/crisis-in-the-balkans-the-displaced-the-lucky-few-a-family-makes-it-out.html","Stephen Kinzer","1999-05-29","Ismail Bolukbasi describes flight from Pristina, Kosovo, where he owned a restaurant, to refugee camp in Turkey, where he tries to take care of family of 23; is of Turkish descent but his wife is Albanian; recalls how people of all ethnic backgrou...","813","null","The New York Times","World","News","article","The Lucky Few: A Family Makes It Out","CRISIS IN THE BALKANS: THE DISPLACED; The Lucky Few: A Family Makes It Out"
"https://www.nytimes.com/1999/08/18/world/mexico-city-journal-for-age-old-treasures-the-very-latest-showcase.html","null","1999-08-18","Mexico's now-stodgy National Museum of Anthropology, Mexico City, is undergoing $13 million renovation; critics agree updating is overdue, but question heavy Government spending at time of economic turmoil; photo (M)","1009","null","The New York Times","World","News","article","Mexico City Journal; For Age-Old Treasures, the Very Latest Showcase","Mexico City Journal; For Age-Old Treasures, the Very Latest Showcase"
"https://www.nytimes.com/1999/10/13/news/facing-the-very-loud-music-american-topics.html","Brian Knowlton","1999-10-13","","440","null","The New York Times","World","News","article","Facing the (Very Loud) Music : AMERICAN TOPICS","Facing the (Very Loud) Music : AMERICAN TOPICS"
"https://www.nytimes.com/1999/04/16/world/crisis-balkans-overview-pentagon-ask-for-wide-call-up-among-reservists.html","Steven Myers","1999-04-16","Pentagon plans to ask Pres Clinton for authority to call up as many as 33,000 reservists and National Guard members to bolster attack against Yugoslavia, significantly widening American contribution to NATO's war in Balkans; because of size of cal...","1241","null","The New York Times","World","News","article","PENTAGON TO ASK FOR WIDE CALL-UP AMONG RESERVISTS","CRISIS IN THE BALKANS: THE OVERVIEW; PENTAGON TO ASK FOR WIDE CALL-UP AMONG RESERVISTS"
"https://www.nytimes.com/1999/02/16/business/most-pilots-at-american-are-now-back-in-the-cockpit.html","Steven Greenhouse","1999-02-16","Overwhelming majority of American Airlines pilots, pressured by Federal judge's contempt citation, return to work, alleviating delays for passengers and allowing airline to make major strides toward returning to normal; American says it expects to...","1179","null","The New York Times","Business Day","News","article","Most Pilots at American Are Now Back In the Cockpit","Most Pilots at American Are Now Back In the Cockpit"
"https://www.nytimes.com/1999/09/19/world/sonia-gandhi-and-her-party-in-tough-race.html","Celia Dugger","1999-09-19","Sonia Gandhi's leadership of India's Congress Party faces key test as she seeks her late husband's former seat in Uttar Pradesh, once bastion of Congress power, where party failed to win single seat in national elections last year; polls show part...","357","null","The New York Times","World","News","article","Sonia Gandhi And Her Party In Tough Race","Sonia Gandhi And Her Party In Tough Race"
"https://www.nytimes.com/1999/01/09/world/colombian-rebel-chief-says-threats-made-him-miss-talks.html","Diana Schemo","1999-01-09","Manuel Marulanda, commander of largest rebel force in Colombia, says he is committed to seeing talks progress to end civil war, and was absent from recent ceremony to start the effort because of death threats; photo (M)","642","null","The New York Times","World","News","article","Colombian Rebel Chief Says Threats Made Him Miss Talks","Colombian Rebel Chief Says Threats Made Him Miss Talks"
"https://www.nytimes.com/1999/03/28/world/un-to-create-own-satellite-program-to-find-illegal-drug-crops.html","Christopher Wren","1999-03-28","United Nations Commission on Narcotic Drugs, meeting, Vienna, gives its drug control program unanimous approval to create own satellite monitoring system to find drug crops in major source nations; Pino Arlacchi, program head, says European Space ...","522","null","The New York Times","World","News","article","U.N. to Create Own Satellite Program to Find Illegal Drug Crops","U.N. to Create Own Satellite Program to Find Illegal Drug Crops"
"https://www.nytimes.com/1999/11/26/business/worldbusiness/IHT-banks-agree-to-save-2-main-daewoo-units.html","Don Kirk","1999-11-26","Korean banks battled to an agreement Thursday that breathes some life into the crumbling Daewoo Group's two leading companies, even as the man who founded the group 32 years ago sought to distance himself from the crisis by confirming that he was ...","4190","null","International Herald Tribune","Business Day","null","article","Banks Agree to Save 2 Main Daewoo Units","Banks Agree to Save 2 Main Daewoo Units"
"https://www.nytimes.com/1999/04/26/business/media-talk-coverage-of-shootings-raises-questions.html","Lawrie Mifflin","1999-04-26","Many people watching CNN's live coverage of high school shootings in Littleton, Colo, were shocked to hear voice of student still inside Columbine High School, who spoke by cell phone to local television station and told where he was hiding; that ...","377","null","The New York Times","Business Day","News","article","Media Talk; Coverage of Shootings Raises Questions","Media Talk; Coverage of Shootings Raises Questions"
"https://www.nytimes.com/1999/12/04/world/mexico-suspends-plan-for-hefty-deposit-on-cars.html","Julia Preston","1999-12-04","Mexican government scraps plan for deposits of up to $800 from travelers crossing border from United States with vehicles not registered in Mexico; program, which lasted just two days, had caused outcry from lawmakers and community leaders represe...","300","null","The New York Times","World","News","article","Mexico Suspends Plan For Hefty Deposit on Cars","Mexico Suspends Plan For Hefty Deposit on Cars"
"https://www.nytimes.com/1999/05/18/news/island-continents-challenge-23000-miles-of-poorly-guarded-coastline.html","Michael Richardson","1999-05-18","","1810","null","The New York Times","World","News","article","Island Continent's Challenge /23,000 Miles of Poorly Guarded Coastline : Australia Takes Steps to Halt Illegal Immigrants","Island Continent's Challenge /23,000 Miles of Poorly Guarded Coastline : Australia Takes Steps to Halt Illegal Immigrants"
"https://www.nytimes.com/1999/02/28/business/private-sector-in-this-corner-a-clever-promoter.html","Timothy Smith","1999-02-28","Profile of Cedric Kushner, boxing promoter; he has eight world champions in his stable of 55 fighters, but admits he makes his momey mostly with volume; he promoted 57 fights in 1998 and is aiming to increase that this year; photo (M)","789","null","The New York Times","Business Day","Biography","article","In This Corner, a Clever Promoter","PRIVATE SECTOR; In This Corner, a Clever Promoter"
"https://www.nytimes.com/1999/08/14/business/company-news-firstcity-financial-is-selling-mortgage-operations.html","Dow Jones","1999-08-14","Firstcity Financial Corp to sell its mortgage operations (S)","96","null","The New York Times","Business Day","News","article","FIRSTCITY FINANCIAL IS SELLING MORTGAGE OPERATIONS","COMPANY NEWS; FIRSTCITY FINANCIAL IS SELLING MORTGAGE OPERATIONS"
"https://www.nytimes.com/1999/05/28/business/the-pentagon-opposes-one-bid-by-litton-but-not-another.html","Leslie Wayne","1999-05-28","Defense Department is recommending against Litton Industries' unfriendly bid for Newport News Shipbuilding Inc on grounds that proposed union would cause too much concentration in military shipbuilding business; department does not oppose separate...","504","null","The New York Times","Business Day","News","article","The Pentagon Opposes One Bid by Litton, but Not Another","The Pentagon Opposes One Bid by Litton, but Not Another"
"https://www.nytimes.com/1999/10/06/business/martin-davis-72-created-modern-paramount.html","Edward Wyatt","1999-10-06","Martin S Davis, executive who reshaped unwieldy conglomerate Gulf and Western Industries into entertainment and publishing giant Paramount Communications, dies at age 72; photo (M)","869","null","The New York Times","Business Day","Obituary; Biography","article","Martin Davis, 72; Created Modern Paramount","Martin Davis, 72; Created Modern Paramount"
"https://www.nytimes.com/1999/05/26/business/the-media-business-advertising-addenda-applebee-s-account-put-into-review.html","Stuart Elliott","1999-05-26","Applebee's International, which operates 950 restaurants under name Applebee's Neighborhood Bar and Grill, has placed its advertising account in review after seven years at Wyse Advertising (S)","153","null","The New York Times","Business Day","News","article","Applebee's Account Put Into Review","THE MEDIA BUSINESS: ADVERTISING -- ADDENDA; Applebee's Account Put Into Review"
"https://www.nytimes.com/1999/09/29/business/new-for-managers-in-business-day.html","null","1999-09-29","The New York Times introduces two new Wednesday pages--one covering workplace and one on management issues, The Workplace page, on front of new free-standing section of classified advertising, will deal with world of work in all aspects; it includ...","68","null","The New York Times","Business Day","Editors' Note","article","New for Managers In Business Day","New for Managers In Business Day"
"https://www.nytimes.com/1999/01/25/business/patients-facing-steep-increases-drug-costs-insurers-seek-contain-rising-outlays.html","Milt Freudenheim","1999-01-25","Patients across nation are facing steep rises in out-of-pocket charges for prescription drugs, reversing recent trend toward more liberal coverage; standard co-payments are often doubling; increases of 300 percent or more are appearing for some dr...","1531","null","The New York Times","Business Day","News","article","Patients Facing Steep Increases in Drug Costs as Insurers Seek to Contain Rising Outlays","Patients Facing Steep Increases in Drug Costs as Insurers Seek to Contain Rising Outlays"
"https://www.nytimes.com/1999/01/15/business/company-briefs-876534.html","null","1999-01-15","","108","null","The New York Times","Business Day","News","article","COMPANY BRIEFS","COMPANY BRIEFS"
